iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,population,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,excess_mortality_cumulative_per_million
ZAF,Africa,South Africa,2022-06-03,3965422.0,2028.0,2471.857,101285.0,35.0,22.429,66207.461,33.86,41.271,1691.074,0.584,0.374,0.67,312.0,5.209,3021.0,50.439,,,,,25334835.0,20716.0,426.568,0.349,21004.0,0.354,0.1177,8.5,people tested,36192016.0,21793671.0,18815753.0,3228459.0,43112.0,33250.0,60.43,36.39,31.42,5.39,555.0,13274.0,0.022,35.95,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,59893884.0,,,,
ZAF,Africa,South Africa,2022-06-04,3967078.0,1656.0,2126.429,101313.0,28.0,24.429,66235.11,27.649,35.503,1691.542,0.467,0.408,0.66,281.0,4.692,2691.0,44.929,,,1830.0,30.554,,,,,20387.0,0.343,0.1043,9.6,people tested,36230916.0,21808776.0,18830454.0,3241826.0,38900.0,32178.0,60.49,36.41,31.44,5.41,537.0,12769.0,0.021,35.95,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,59893884.0,,,,
ZAF,Africa,South Africa,2022-06-05,3968205.0,1127.0,2034.0,101317.0,4.0,24.429,66253.927,18.817,33.96,1691.608,0.067,0.408,0.66,267.0,4.458,2564.0,42.809,,,,,,,,,19770.0,0.333,0.1029,9.7,people tested,36238288.0,21811715.0,18833277.0,3244428.0,7372.0,31792.0,60.5,36.42,31.44,5.42,531.0,12665.0,0.021,35.95,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,59893884.0,276664.3,21.97,12.16,4619.2417
ZAF,Africa,South Africa,2022-06-06,3968205.0,0.0,1890.571,101317.0,0.0,22.143,66253.927,0.0,31.565,1691.608,0.0,0.37,0.66,263.0,4.391,2463.0,41.123,,,,,25376754.0,,427.274,,19153.0,0.322,0.0987,10.1,people tested,36240713.0,21812703.0,18834233.0,3245291.0,2425.0,31520.0,60.51,36.42,31.45,5.42,526.0,12579.0,0.021,35.95,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,59893884.0,,,,
ZAF,Africa,South Africa,2022-06-07,3970993.0,2788.0,1888.0,101397.0,80.0,29.571,66300.476,46.549,31.522,1692.944,1.336,0.494,0.67,256.0,4.274,2403.0,40.121,,,,,25400217.0,23463.0,427.669,0.395,19328.0,0.325,0.0977,10.2,people tested,36277964.0,21826541.0,18848823.0,3258427.0,37251.0,30668.0,60.57,36.44,31.47,5.44,512.0,12065.0,0.02,35.94,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,59893884.0,,,,
ZAF,Africa,South Africa,2022-06-08,3973086.0,2093.0,1808.857,101424.0,27.0,29.286,66335.421,34.945,30.201,1693.395,0.451,0.489,0.67,250.0,4.174,2285.0,38.151,,,,,25424031.0,23814.0,428.07,0.401,19372.0,0.326,0.0934,10.7,people tested,36319056.0,21842401.0,18863998.0,3273147.0,41092.0,30444.0,60.64,36.47,31.5,5.46,508.0,11912.0,0.02,35.93,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,59893884.0,,,,
ZAF,Africa,South Africa,2022-06-09,3975062.0,1976.0,1666.857,101448.0,24.0,28.286,66368.413,32.992,27.83,1693.796,0.401,0.472,0.66,257.0,4.291,2225.0,37.149,,,,,25446806.0,22775.0,428.453,0.383,18955.0,0.319,0.0879,11.4,people tested,36363675.0,21858805.0,18880779.0,3289700.0,44619.0,30682.0,60.71,36.5,31.52,5.49,512.0,11807.0,0.02,35.93,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,59893884.0,,,,
ZAF,Africa,South Africa,2022-06-10,3976653.0,1591.0,1604.429,101468.0,20.0,26.143,66394.976,26.564,26.788,1694.13,0.334,0.436,0.66,260.0,4.341,2211.0,36.915,,,,,25467671.0,20865.0,428.805,0.351,18977.0,0.32,0.0845,11.8,people tested,36406003.0,21874855.0,18896622.0,3305117.0,42328.0,30570.0,60.78,36.52,31.55,5.52,510.0,11598.0,0.019,35.92,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,59893884.0,,,,
ZAF,Africa,South Africa,2022-06-11,3977628.0,975.0,1507.143,101477.0,9.0,23.429,66411.255,16.279,25.164,1694.28,0.15,0.391,0.66,253.0,4.224,2194.0,36.631,,,1522.0,25.412,,,,,18743.0,0.316,0.0804,12.4,people tested,36439266.0,21887217.0,18909259.0,3317377.0,33263.0,29764.0,60.84,36.54,31.57,5.54,497.0,11206.0,0.019,35.92,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,59893884.0,,,,
ZAF,Africa,South Africa,2022-06-12,3978590.0,962.0,1483.571,101484.0,7.0,23.857,66427.317,16.062,24.77,1694.397,0.117,0.398,0.66,250.0,4.174,2151.0,35.914,,,,,,,,,18510.0,0.312,0.0801,12.5,people tested,36446543.0,21890079.0,18911963.0,3320000.0,7277.0,29751.0,60.85,36.55,31.58,5.54,497.0,11195.0,0.019,35.92,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,59893884.0,277619.62,21.84,8.38,4635.1914
ZAF,Africa,South Africa,2022-06-13,3979126.0,536.0,1560.143,101509.0,25.0,27.429,66436.266,8.949,26.048,1694.814,0.417,0.458,0.67,241.0,4.024,2110.0,35.229,,,,,25504687.0,,429.428,,18276.0,0.308,0.0854,11.7,people tested,36448670.0,21890917.0,18912817.0,3320722.0,2127.0,29708.0,60.86,36.55,31.58,5.54,496.0,11173.0,0.019,35.92,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,59893884.0,,,,
ZAF,Africa,South Africa,2022-06-14,3979836.0,710.0,1263.286,101550.0,41.0,21.857,66448.12,11.854,21.092,1695.499,0.685,0.365,0.67,224.0,3.74,2140.0,35.73,,,,,25515180.0,10493.0,429.604,0.177,16423.0,0.277,0.0769,13.0,people tested,36484428.0,21905030.0,18926605.0,3333190.0,35758.0,29495.0,60.92,36.57,31.6,5.57,492.0,11213.0,0.019,35.91,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,59893884.0,,,,
ZAF,Africa,South Africa,2022-06-15,3981739.0,1903.0,1236.143,101576.0,26.0,21.714,66479.893,31.773,20.639,1695.933,0.434,0.363,0.68,283.0,4.725,2696.0,45.013,,,,,25537597.0,22417.0,429.982,0.377,16224.0,0.273,0.0762,13.1,people tested,36522914.0,21920327.0,18941548.0,3346281.0,38486.0,29123.0,60.98,36.6,31.63,5.59,486.0,11132.0,0.019,35.9,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,59893884.0,,,,
ZAF,Africa,South Africa,2022-06-16,3983675.0,1936.0,1230.429,101584.0,8.0,19.429,66512.217,32.324,20.543,1696.066,0.134,0.324,0.69,217.0,3.623,2127.0,35.513,,,,,,,,,15741.0,0.265,0.0782,12.8,people tested,36558454.0,21934417.0,18954843.0,3358592.0,35540.0,27826.0,61.04,36.62,31.65,5.61,465.0,10802.0,0.018,35.9,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,59893884.0,,,,
ZAF,Africa,South Africa,2022-06-17,3984646.0,971.0,1141.857,101589.0,5.0,17.286,66528.429,16.212,19.065,1696.15,0.083,0.289,0.68,213.0,3.556,1982.0,33.092,,,,,25576392.0,,430.635,,15532.0,0.262,0.0735,13.6,people tested,36565633.0,21937255.0,18957381.0,3361395.0,7179.0,22804.0,61.05,36.63,31.65,5.61,381.0,8914.0,0.015,35.9,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,59893884.0,,,,
ZAF,Africa,South Africa,2022-06-18,3984646.0,0.0,1002.571,101589.0,0.0,16.0,66528.429,0.0,16.739,1696.15,0.0,0.267,0.68,207.0,3.456,1970.0,32.892,,,992.0,16.563,,,,,15103.0,0.254,0.0664,15.1,people tested,36594656.0,21948222.0,18968591.0,3372056.0,29023.0,22199.0,61.1,36.65,31.67,5.63,371.0,8715.0,0.015,35.89,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,59893884.0,,,,
ZAF,Africa,South Africa,2022-06-19,3986601.0,1955.0,1144.429,101604.0,15.0,17.143,66561.07,32.641,19.108,1696.4,0.25,0.286,0.7,209.0,3.49,1925.0,32.14,,,,,,,,,14675.0,0.247,0.078,12.8,people tested,36600625.0,21950438.0,18971037.0,3374196.0,5969.0,22012.0,61.11,36.65,31.67,5.63,368.0,8623.0,0.014,35.89,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,59893884.0,278659.53,21.73,9.11,4652.554
ZAF,Africa,South Africa,2022-06-20,3986892.0,291.0,1109.429,101620.0,16.0,15.857,66565.929,4.859,18.523,1696.667,0.267,0.265,0.69,209.0,3.49,1876.0,31.322,,,,,25604409.0,,431.107,,14246.0,0.24,0.0779,12.8,people tested,36602354.0,21951004.0,18971691.0,3374971.0,1729.0,21955.0,61.11,36.65,31.68,5.63,367.0,8584.0,0.014,35.89,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,59893884.0,,,,
ZAF,Africa,South Africa,2022-06-21,3986892.0,0.0,1008.0,101640.0,20.0,12.857,66565.929,0.0,16.83,1697.001,0.334,0.215,0.69,273.0,4.558,2510.0,41.907,,,,,25618427.0,14018.0,431.343,0.236,14750.0,0.248,0.0683,14.6,people tested,36634824.0,21963613.0,18984856.0,3386198.0,32470.0,21485.0,61.17,36.67,31.7,5.65,359.0,8369.0,0.014,35.89,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,59893884.0,,,,
ZAF,Africa,South Africa,2022-06-22,3989007.0,2115.0,1038.286,101697.0,57.0,17.286,66601.241,35.312,17.335,1697.953,0.952,0.289,0.7,205.0,3.423,1854.0,30.955,,,,,25637671.0,19244.0,431.667,0.324,14296.0,0.241,0.0726,13.8,people tested,36669717.0,21976431.0,18998336.0,3399130.0,34893.0,20972.0,61.22,36.69,31.72,5.68,350.0,8015.0,0.013,11.11,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,59893884.0,,,,
ZAF,Africa,South Africa,2022-06-23,3990057.0,1050.0,911.714,101704.0,7.0,17.143,66618.772,17.531,15.222,1698.07,0.117,0.286,0.69,205.0,3.423,1813.0,30.27,,,,,,,,,,,,,,36703505.0,21988658.0,19011859.0,3411648.0,33788.0,20722.0,61.28,36.71,31.74,5.7,346.0,7749.0,0.013,11.11,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,59893884.0,,,,
ZAF,Africa,South Africa,2022-06-24,3991003.0,946.0,908.143,101717.0,13.0,18.286,66634.567,15.795,15.163,1698.287,0.217,0.305,0.69,263.0,4.391,2501.0,41.757,,,,,,,,,,,,,,36731686.0,21998826.0,19022904.0,3422332.0,28181.0,23722.0,61.33,36.73,31.76,5.71,396.0,8796.0,0.015,11.11,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,59893884.0,,,,
ZAF,Africa,South Africa,2022-06-25,3991944.0,941.0,1042.571,101727.0,10.0,19.714,66650.278,15.711,17.407,1698.454,0.167,0.329,0.68,202.0,3.373,1725.0,28.801,,,774.0,12.923,,,,,,,,,,36754405.0,22006560.0,19031751.0,3431460.0,22719.0,22821.0,61.37,36.74,31.78,5.73,381.0,8334.0,0.014,11.11,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,59893884.0,,,,
ZAF,Africa,South Africa,2022-06-26,3992449.0,505.0,835.429,101731.0,4.0,18.143,66658.709,8.432,13.948,1698.521,0.067,0.303,0.67,199.0,3.323,1720.0,28.717,,,,,,,,,,,,,,36758843.0,22008030.0,19033532.0,3433141.0,4438.0,22603.0,61.37,36.75,31.78,5.73,377.0,8227.0,0.014,11.11,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,59893884.0,279364.22,21.6,6.27,4664.32
ZAF,Africa,South Africa,2022-06-27,3992661.0,212.0,824.143,101740.0,9.0,17.143,66662.249,3.54,13.76,1698.671,0.15,0.286,0.66,362.0,6.044,3073.0,51.307,,,,,,,,,,,,,,36760098.0,22008449.0,19034033.0,3433678.0,1255.0,22535.0,61.38,36.75,31.78,5.73,376.0,8206.0,0.014,11.11,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,59893884.0,,,,
ZAF,Africa,South Africa,2022-06-28,3993004.0,343.0,873.143,101745.0,5.0,15.0,66667.976,5.727,14.578,1698.754,0.083,0.25,0.65,193.0,3.222,1599.0,26.697,,,,,,,,,,,,,,36780463.0,22015067.0,19041761.0,3442388.0,20365.0,20806.0,61.41,36.76,31.79,5.75,347.0,7351.0,0.012,11.11,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,59893884.0,,,,
ZAF,Africa,South Africa,2022-06-29,3993444.0,440.0,633.857,101764.0,19.0,9.571,66675.322,7.346,10.583,1699.072,0.317,0.16,0.65,183.0,3.055,1504.0,25.111,,,,,,,,,,,,,,36802355.0,22022098.0,19050087.0,3451773.0,21892.0,18948.0,61.45,36.77,31.81,5.76,316.0,6524.0,0.011,11.11,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,59893884.0,,,,
ZAF,Africa,South Africa,2022-06-30,3993444.0,0.0,483.857,101764.0,0.0,8.571,66675.322,0.0,8.079,1699.072,0.0,0.143,0.65,174.0,2.905,1443.0,24.093,,,,,,,,,,,,,,36823695.0,22028992.0,19058285.0,3460795.0,21340.0,17170.0,61.48,36.78,31.82,5.78,287.0,5762.0,0.01,11.11,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,59893884.0,,,,
ZAF,Africa,South Africa,2022-07-01,3993843.0,399.0,405.714,101793.0,29.0,10.857,66681.984,6.662,6.774,1699.556,0.484,0.181,0.67,165.0,2.755,1388.0,23.174,,,,,,,,,,,,,,36843272.0,22035325.0,19065825.0,3469201.0,19577.0,15941.0,61.51,36.79,31.83,5.79,266.0,5214.0,0.009,11.11,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,59893884.0,,,,
ZAF,Africa,South Africa,2022-07-02,3994223.0,380.0,325.571,101809.0,16.0,11.714,66688.328,6.345,5.436,1699.823,0.267,0.196,0.7,160.0,2.671,1345.0,22.456,,,493.0,8.231,,,,,,,,,,36857675.0,22039892.0,19071499.0,3475276.0,14403.0,14753.0,61.54,36.8,31.84,5.8,246.0,4762.0,0.008,11.11,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,59893884.0,,,,
ZAF,Africa,South Africa,2022-07-03,3995291.0,1068.0,406.0,101812.0,3.0,11.571,66706.16,17.832,6.779,1699.873,0.05,0.193,0.73,152.0,2.538,1330.0,22.206,,,,,,,,,,,,,,36860698.0,22040799.0,19072550.0,3476680.0,3023.0,14551.0,61.54,36.8,31.84,5.8,243.0,4681.0,0.008,11.11,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,59893884.0,280335.3,21.48,8.58,4680.533
ZAF,Africa,South Africa,2022-07-04,3995291.0,0.0,375.714,101812.0,0.0,10.286,66706.16,0.0,6.273,1699.873,0.0,0.172,0.73,153.0,2.555,1302.0,21.738,,,,,,,,,,,,,,36861626.0,22041102.0,19072854.0,3477132.0,928.0,14504.0,61.54,36.8,31.84,5.81,242.0,4665.0,0.008,11.11,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,59893884.0,,,,
ZAF,Africa,South Africa,2022-07-05,3995784.0,493.0,397.143,101847.0,35.0,14.571,66714.391,8.231,6.631,1700.457,0.584,0.243,0.74,147.0,2.454,1277.0,21.321,,,,,,,,,,,,,,36877585.0,22046379.0,19079077.0,3483863.0,15959.0,13875.0,61.57,36.81,31.85,5.82,232.0,4473.0,0.007,11.11,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,59893884.0,,,,
ZAF,Africa,South Africa,2022-07-06,3995784.0,0.0,334.286,101847.0,0.0,11.857,66714.391,0.0,5.581,1700.457,0.0,0.198,0.75,137.0,2.287,1235.0,20.62,,,,,,,,,,,,,,36894896.0,22052002.0,19085496.0,3491472.0,17311.0,13220.0,61.6,36.82,31.87,5.83,221.0,4272.0,0.007,11.11,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,59893884.0,,,,
ZAF,Africa,South Africa,2022-07-07,3996904.0,1120.0,494.286,101868.0,21.0,14.857,66733.091,18.7,8.253,1700.808,0.351,0.248,0.77,233.0,3.89,2081.0,34.745,,,,,,,,,,,,,,36911182.0,22057391.0,19091706.0,3498270.0,16286.0,12498.0,61.63,36.83,31.88,5.84,209.0,4057.0,0.007,11.11,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,59893884.0,,,,
ZAF,Africa,South Africa,2022-07-08,3997269.0,365.0,489.429,101876.0,8.0,11.857,66739.185,6.094,8.172,1700.942,0.134,0.198,0.78,130.0,2.171,1208.0,20.169,,,,,,,,,,,,,,36928268.0,22062964.0,19097984.0,3505814.0,17086.0,12142.0,61.66,36.84,31.89,5.85,203.0,3948.0,0.007,11.11,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,59893884.0,,,,
ZAF,Africa,South Africa,2022-07-09,3997269.0,0.0,435.143,101876.0,0.0,9.571,66739.185,0.0,7.265,1700.942,0.0,0.16,0.78,229.0,3.823,2066.0,34.494,,,413.0,6.896,,,,,,,,,,36945840.0,22068908.0,19104817.0,3513059.0,17572.0,12595.0,61.69,36.85,31.9,5.87,210.0,4145.0,0.007,11.11,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,59893884.0,,,,
ZAF,Africa,South Africa,2022-07-10,3997269.0,0.0,282.571,101876.0,0.0,9.143,66739.185,0.0,4.718,1700.942,0.0,0.153,0.8,229.0,3.823,2066.0,34.494,,,,,,,,,,,,,,,,,,,12219.0,,,,,204.0,4034.0,0.007,11.11,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,59893884.0,280736.4,21.33,3.48,4687.23
ZAF,Africa,South Africa,2022-07-11,3997975.0,706.0,383.429,101880.0,4.0,9.714,66750.972,11.788,6.402,1701.008,0.067,0.162,0.83,124.0,2.07,1135.0,18.95,,,,,,,,,,,,,,36946616.0,22069173.0,19105064.0,3513425.0,,12141.0,61.69,36.85,31.9,5.87,203.0,4010.0,0.007,11.11,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,59893884.0,,,,
ZAF,Africa,South Africa,2022-07-12,3997975.0,0.0,313.0,101880.0,0.0,4.714,66750.972,0.0,5.226,1701.008,0.0,0.079,0.84,126.0,2.104,1123.0,18.75,,,,,,,,,,,,,,36962546.0,22074885.0,19111385.0,3519845.0,15930.0,12137.0,61.71,36.86,31.91,5.88,203.0,4072.0,0.007,11.11,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,59893884.0,,,,
ZAF,Africa,South Africa,2022-07-13,3998466.0,491.0,383.143,101895.0,15.0,6.857,66759.17,8.198,6.397,1701.259,0.25,0.114,0.86,124.0,2.07,1135.0,18.95,,,,,,,,,,,,,,36979793.0,22080819.0,19117945.0,3527037.0,17247.0,12128.0,61.74,36.87,31.92,5.89,202.0,4117.0,0.007,11.11,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,59893884.0,,,,
ZAF,Africa,South Africa,2022-07-14,3998466.0,0.0,223.143,101895.0,0.0,3.857,66759.17,0.0,3.726,1701.259,0.0,0.064,0.88,131.0,2.187,1105.0,18.449,,,,,,,,,,,,,,36996750.0,22086445.0,19124411.0,3534218.0,16957.0,12224.0,61.77,36.88,31.93,5.9,204.0,4151.0,0.007,11.11,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,59893884.0,,,,
ZAF,Africa,South Africa,2022-07-15,3998466.0,0.0,171.0,101895.0,0.0,2.714,66759.17,0.0,2.855,1701.259,0.0,0.045,0.93,123.0,2.054,1102.0,18.399,,,,,,,,,,,,,,37012038.0,22090961.0,19130038.0,3541187.0,15288.0,11967.0,61.8,36.88,31.94,5.91,200.0,4000.0,0.007,11.11,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,59893884.0,,,,
ZAF,Africa,South Africa,2022-07-16,3999751.0,1285.0,354.571,101918.0,23.0,6.0,66780.625,21.455,5.92,1701.643,0.384,0.1,0.99,232.0,3.874,1989.0,33.209,,,333.0,5.56,,,,,,,,,,37025629.0,22095424.0,19135444.0,3546751.0,13591.0,11398.0,61.82,36.89,31.95,5.92,190.0,3788.0,0.006,11.11,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,59893884.0,,,,
ZAF,Africa,South Africa,2022-07-17,3999751.0,0.0,354.571,101918.0,0.0,6.0,66780.625,0.0,5.92,1701.643,0.0,0.1,0.98,232.0,3.874,1989.0,33.209,,,,,,,,,,,,,,,,,,,12248.0,,,,,204.0,4080.0,0.007,11.11,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,59893884.0,280952.3,21.17,1.97,4690.835
ZAF,Africa,South Africa,2022-07-18,3999751.0,0.0,253.714,101918.0,0.0,5.429,66780.625,0.0,4.236,1701.643,0.0,0.091,0.99,115.0,1.92,1042.0,17.397,,,,,,,,,,,,,,,,,,,13097.0,,,,,219.0,4372.0,0.007,11.11,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,59893884.0,,,,
ZAF,Africa,South Africa,2022-07-19,4000894.0,1143.0,417.0,101935.0,17.0,7.857,66799.709,19.084,6.962,1701.927,0.284,0.131,1.01,111.0,1.853,1034.0,17.264,,,,,,,,,,,,,,37044632.0,22101956.0,19143289.0,3554218.0,,11727.0,61.85,36.9,31.96,5.93,196.0,3867.0,0.006,11.11,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,59893884.0,,,,
ZAF,Africa,South Africa,2022-07-20,4001444.0,550.0,425.429,101939.0,4.0,6.286,66808.892,9.183,7.103,1701.993,0.067,0.105,0.98,114.0,1.903,1949.0,32.541,,,,,,,,,,,,,,37060820.0,22107503.0,19149590.0,3561010.0,16188.0,11575.0,61.88,36.91,31.97,5.95,193.0,3812.0,0.006,11.11,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,59893884.0,,,,
ZAF,Africa,South Africa,2022-07-21,4001816.0,372.0,478.571,101942.0,3.0,6.714,66815.103,6.211,7.99,1702.044,0.05,0.112,0.95,210.0,3.506,1934.0,32.29,,,,,,,,,,,,,,37077459.0,22113468.0,19156458.0,3567281.0,16639.0,11530.0,61.91,36.92,31.98,5.96,193.0,3860.0,0.006,11.11,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,59893884.0,,,,
ZAF,Africa,South Africa,2022-07-22,4002133.0,317.0,523.857,101943.0,1.0,6.857,66820.395,5.293,8.746,1702.06,0.017,0.114,0.93,115.0,1.92,1020.0,17.03,,,,,,,,,,,,,,37095461.0,22119874.0,19163895.0,3573837.0,18002.0,11918.0,61.94,36.93,32.0,5.97,199.0,4130.0,0.007,11.11,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,59893884.0,,,,
ZAF,Africa,South Africa,2022-07-23,4002133.0,0.0,340.286,101943.0,0.0,3.571,66820.395,0.0,5.681,1702.06,0.0,0.06,0.9,112.0,1.87,1038.0,17.331,,,,,,,,,,,,,,37110233.0,22124911.0,19169985.0,3579222.0,14772.0,12086.0,61.96,36.94,32.01,5.98,202.0,4212.0,0.007,11.11,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,59893884.0,,,,
ZAF,Africa,South Africa,2022-07-24,4002133.0,0.0,340.286,101943.0,0.0,3.571,66820.395,0.0,5.681,1702.06,0.0,0.06,0.9,212.0,3.54,1949.0,32.541,,,,,,,,,,,,,,,,,,,12056.0,,,,,201.0,4222.0,0.007,11.11,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,59893884.0,281033.62,21.0,0.75,4692.1924
ZAF,Africa,South Africa,2022-07-25,4002981.0,848.0,461.429,101955.0,12.0,5.286,66834.554,14.158,7.704,1702.261,0.2,0.088,0.92,212.0,3.54,1916.0,31.99,,,,,,,,,,,,,,,,,,,12025.0,,,,,201.0,4231.0,0.007,11.11,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,59893884.0,,,,
